host_rx_time,source,source_id,timestamp_us,x,y,z,vector_norm
1778161396.459256,Accel,2,83547750,-1148,-1567,-698,2064.121
1778161396.459258,Accel,2,83548748,-1140,-1567,-694,2058.331
1778161396.459261,Accel,2,83549750,-1142,-1563,-696,2057.073
1778161396.509710,Accel,2,83550753,-1150,-1565,-693,2062.032
1778161396.509719,Accel,2,83551728,-1156,-1569,-697,2069.760
1778161396.509835,Gyro,1,83859571,-13,-34,-37,51.904
1778161396.509839,Gyro,1,83860577,-12,-36,-36,52.307
1778161396.509842,Gyro,1,83861571,-13,-35,-35,51.176
1778161396.509845,Gyro,1,83862577,-16,-33,-34,50.010
1778161396.509848,Gyro,1,83863572,-16,-33,-34,50.010
1778161396.509851,Gyro,1,83864569,-14,-32,-32,47.371
1778161396.509853,Gyro,1,83865570,-12,-33,-32,47.508
1778161396.509856,Gyro,1,83866571,-12,-36,-34,50.951
1778161396.509859,Gyro,1,83867572,-14,-38,-36,54.185
1778161396.509862,Gyro,1,83868574,-16,-38,-37,55.399
1778161396.509976,Accel,2,83552754,-1160,-1570,-696,2072.418
1778161396.509979,Accel,2,83553750,-1151,-1575,-695,2070.858
1778161396.509982,Accel,2,83554751,-1144,-1575,-698,2067.986
1778161396.509985,Accel,2,83555755,-1147,-1564,-708,2064.696
1778161396.509988,Accel,2,83556753,-1148,-1559,-707,2061.124
1778161396.509991,Accel,2,83557728,-1143,-1562,-694,2056.193
1778161396.509994,Accel,2,83558728,-1148,-1561,-700,2060.249
1778161396.509997,Accel,2,83559759,-1144,-1564,-703,2061.320
1778161396.510000,Accel,2,83560750,-1135,-1564,-701,2055.656
1778161396.510003,Accel,2,83561728,-1141,-1564,-694,2056.602
1778161396.510109,Gyro,1,83869568,-15,-36,-37,53.759
1778161396.510112,Gyro,1,83870571,-13,-34,-36,51.196
1778161396.510115,Gyro,1,83871571,-11,-33,-38,51.517
1778161396.510118,Gyro,1,83872577,-12,-33,-39,52.479
1778161396.510121,Gyro,1,83873571,-15,-33,-39,53.245
1778161396.510124,Gyro,1,83874577,-15,-32,-38,51.894
1778161396.510127,Gyro,1,83875571,-15,-30,-39,51.439
1778161396.510129,Gyro,1,83876572,-15,-31,-39,52.029
1778161396.510132,Gyro,1,83877577,-15,-31,-39,52.029
1778161396.510151,Gyro,1,83878571,-15,-32,-39,52.631
1778161396.510264,Accel,2,83562727,-1145,-1571,-693,2063.811
1778161396.510268,Accel,2,83563750,-1138,-1573,-699,2063.486
1778161396.510270,Accel,2,83564751,-1134,-1567,-692,2054.339
1778161396.510311,Accel,2,83565748,-1134,-1564,-698,2054.083
1778161396.510315,Accel,2,83566750,-1136,-1573,-698,2062.045
1778161396.510318,Accel,2,83567752,-1134,-1581,-684,2062.371
1778161396.510321,Accel,2,83568760,-1130,-1579,-683,2058.308
1778161396.510324,Accel,2,83569750,-1124,-1576,-680,2051.719
1778161396.510327,Accel,2,83570762,-1124,-1569,-685,2048.014
1778161396.510330,Accel,2,83571726,-1131,-1567,-688,2051.340
1778161396.510448,Gyro,1,83879578,-14,-30,-39,51.157
1778161396.510451,Gyro,1,83880572,-13,-30,-37,49.376
1778161396.510454,Gyro,1,83881577,-14,-32,-36,50.160
1778161396.510457,Gyro,1,83882588,-17,-32,-35,50.379
1778161396.510460,Gyro,1,83883573,-17,-31,-35,49.749
1778161396.510463,Gyro,1,83884575,-16,-33,-36,51.391
1778161396.510466,Gyro,1,83885575,-16,-34,-36,52.038
1778161396.510468,Gyro,1,83886574,-16,-34,-37,52.735
1778161396.510471,Gyro,1,83887572,-16,-33,-37,52.096
1778161396.510474,Gyro,1,83888577,-15,-32,-37,51.166
1778161396.510591,Gyro,1,83889574,-15,-32,-38,51.894
1778161396.510594,Gyro,1,83890570,-15,-35,-39,54.507
1778161396.510596,Gyro,1,83891575,-15,-36,-41,56.586
1778161396.510599,Gyro,1,83892569,-15,-36,-42,57.315
1778161396.510602,Gyro,1,83893571,-15,-35,-41,55.955
1778161396.510604,Gyro,1,83894571,-16,-35,-39,54.791
1778161396.510607,Gyro,1,83895573,-15,-36,-38,54.452
1778161396.510610,Gyro,1,83896572,-14,-37,-39,55.552
1778161396.510613,Gyro,1,83897576,-14,-36,-38,54.185
1778161396.510616,Gyro,1,83898571,-14,-36,-36,52.802
1778161396.510732,Accel,2,83572728,-1135,-1575,-691,2060.663
1778161396.510735,Accel,2,83573750,-1137,-1580,-701,2068.954
1778161396.510738,Accel,2,83574728,-1137,-1575,-698,2064.122
1778161396.510741,Accel,2,83575751,-1140,-1570,-698,2061.966
1778161396.510744,Accel,2,83576727,-1134,-1567,-700,2057.048
1778161396.510747,Accel,2,83577752,-1130,-1565,-693,2050.945
1778161396.510750,Accel,2,83578753,-1138,-1576,-697,2065.098
1778161396.510753,Accel,2,83579754,-1117,-1598,-713,2075.973
1778161396.510756,Accel,2,83580748,-1099,-1600,-722,2071.011
1778161396.510758,Accel,2,83581750,-1121,-1582,-716,2066.887
1778161396.567041,Gyro,1,83899584,-13,-35,-36,51.865
1778161396.567048,Gyro,1,83900570,-12,-36,-36,52.307
1778161396.567051,Gyro,1,83901569,-12,-39,-37,55.082
1778161396.567054,Gyro,1,83902570,-14,-40,-38,56.921
1778161396.567058,Gyro,1,83903571,-14,-39,-38,56.223
1778161396.567061,Gyro,1,83904571,-13,-40,-38,56.683
1778161396.567064,Gyro,1,83905577,-13,-40,-38,56.683
1778161396.567067,Gyro,1,83906571,-13,-38,-37,54.608
1778161396.567069,Gyro,1,83907577,-14,-39,-40,57.593
1778161396.567072,Gyro,1,83908571,-16,-38,-41,58.146
1778161396.567188,Gyro,1,83909577,-15,-37,-40,56.515
1778161396.567191,Gyro,1,83910572,-12,-38,-39,55.758
1778161396.567194,Gyro,1,83911577,-10,-38,-40,56.071
1778161396.567197,Gyro,1,83912575,-10,-36,-40,54.736
1778161396.567200,Gyro,1,83913578,-11,-36,-40,54.927
1778161396.567203,Gyro,1,83914577,-12,-35,-38,53.038
1778161396.567206,Gyro,1,83915571,-12,-36,-37,53.000
1778161396.567209,Gyro,1,83916569,-11,-36,-35,51.400
1778161396.567212,Gyro,1,83917574,-11,-37,-34,51.439
1778161396.567215,Gyro,1,83918571,-13,-37,-35,52.564
1778161396.567328,Gyro,1,83919578,-13,-34,-37,51.904
1778161396.567331,Gyro,1,83920577,-13,-32,-37,50.616
1778161396.567334,Gyro,1,83921576,-13,-33,-36,50.537
1778161396.567337,Gyro,1,83922572,-13,-35,-35,51.176
1778161396.567339,Gyro,1,83923572,-13,-36,-36,52.545
1778161396.567342,Gyro,1,83924578,-13,-35,-37,52.564
1778161396.567345,Gyro,1,83925572,-11,-33,-37,50.784
1778161396.567348,Gyro,1,83926577,-11,-30,-37,48.888
1778161396.567351,Gyro,1,83927571,-13,-31,-36,49.254
1778161396.567353,Gyro,1,83928577,-13,-31,-36,49.254
1778161396.567472,Accel,2,83582750,-1123,-1590,-715,2073.754
1778161396.567475,Accel,2,83583751,-1120,-1596,-720,2078.465
1778161396.567478,Accel,2,83584752,-1128,-1594,-712,2078.500
1778161396.567481,Accel,2,83585727,-1070,-1630,-711,2075.409
1778161396.567484,Accel,2,83586753,-1042,-1656,-730,2088.301
1778161396.567487,Accel,2,83587765,-1053,-1664,-731,2100.492
1778161396.567490,Accel,2,83588751,-1025,-1683,-737,2103.873
1778161396.567493,Accel,2,83589727,-1052,-1674,-744,2112.467
1778161396.567496,Accel,2,83590761,-1074,-1669,-738,2117.470
1778161396.567499,Accel,2,83591728,-1068,-1658,-736,2105.062
1778161396.567613,Gyro,1,83929573,-12,-29,-34,46.271
1778161396.567616,Gyro,1,83930575,-9,-28,-34,44.956
1778161396.567619,Gyro,1,83931569,-8,-28,-36,46.303
1778161396.567622,Gyro,1,83932578,-10,-28,-36,46.690
1778161396.567624,Gyro,1,83933576,-11,-28,-36,46.915
1778161396.567627,Gyro,1,83934571,-12,-28,-36,47.159
1778161396.567630,Gyro,1,83935569,-12,-29,-36,47.760
1778161396.567633,Gyro,1,83936572,-13,-29,-35,47.276
1778161396.567635,Gyro,1,83937578,-13,-28,-34,45.924
1778161396.567638,Gyro,1,83938568,-13,-26,-34,44.733
1778161396.567666,Gyro,1,83939569,-13,-25,-36,45.717
1778161396.567670,Gyro,1,83940570,-13,-25,-37,46.508
1778161396.567763,Gyro,1,83941571,-13,-23,-38,46.282
1778161396.567766,Gyro,1,83942578,-13,-21,-37,44.486
1778161396.567769,Gyro,1,83943568,-14,-23,-36,44.956
1778161396.567772,Gyro,1,83944578,-14,-25,-35,45.233
1778161396.567775,Gyro,1,83945573,-14,-26,-34,45.033
1778161396.567777,Gyro,1,83946569,-14,-25,-33,43.704
1778161396.567780,Gyro,1,83947568,-13,-28,-34,45.924
1778161396.567783,Gyro,1,83948572,-14,-29,-36,48.301
1778161396.567899,Accel,2,83592728,-1088,-1626,-736,2090.291
1778161396.567902,Accel,2,83593750,-1101,-1613,-735,2086.671
1778161396.567905,Accel,2,83594751,-1111,-1601,-745,2086.276
1778161396.567908,Accel,2,83595752,-1128,-1581,-752,2082.654
1778161396.567911,Accel,2,83596727,-1129,-1569,-752,2074.104
1778161396.567914,Accel,2,83597751,-1138,-1563,-749,2073.406
1778161396.567917,Accel,2,83598728,-1152,-1555,-742,2072.605
1778161396.567920,Accel,2,83599751,-1161,-1552,-733,2072.176
1778161396.567923,Accel,2,83600751,-1173,-1562,-725,2083.602
1778161396.567926,Accel,2,83601727,-1169,-1563,-708,2076.245
1778161396.568042,Gyro,1,83949569,-15,-27,-35,46.680
1778161396.568045,Gyro,1,83950580,-14,-23,-34,43.370
1778161396.568048,Gyro,1,83951570,-12,-23,-32,41.195
1778161396.568051,Gyro,1,83952572,-11,-23,-29,38.613
1778161396.568054,Gyro,1,83953568,-12,-25,-30,40.853
1778161396.568056,Gyro,1,83954572,-13,-26,-33,43.977
1778161396.568059,Gyro,1,83955569,-13,-27,-34,45.321
1778161396.568062,Gyro,1,83956576,-12,-27,-33,44.294
1778161396.568065,Gyro,1,83957570,-10,-27,-33,43.795
1778161396.568068,Gyro,1,83958577,-9,-26,-34,43.738
1778161396.568184,Accel,2,83602751,-1163,-1565,-692,2068.975
1778161396.568187,Accel,2,83603726,-1166,-1576,-685,2076.670
1778161396.568190,Accel,2,83604750,-1169,-1581,-686,2082.479
1778161396.568194,Accel,2,83605761,-1164,-1581,-699,2084.000
1778161396.568197,Accel,2,83606750,-1158,-1575,-714,2081.198
1778161396.568200,Accel,2,83607751,-1159,-1564,-722,2076.213
1778161396.568203,Accel,2,83608754,-1157,-1564,-715,2072.672
1778161396.568207,Accel,2,83609755,-1150,-1568,-716,2072.144
1778161396.568210,Accel,2,83610751,-1150,-1564,-706,2065.680
1778161396.568213,Accel,2,83611751,-1153,-1564,-700,2065.310
1778161396.568323,Gyro,1,83959572,-9,-26,-34,43.738
1778161396.568326,Gyro,1,83960577,-10,-26,-32,42.426
1778161396.568330,Gyro,1,83961571,-12,-28,-32,44.181
1778161396.568333,Gyro,1,83962577,-13,-28,-31,43.749
1778161396.568336,Gyro,1,83963578,-12,-27,-32,43.555
1778161396.568339,Gyro,1,83964572,-13,-24,-32,42.059
1778161396.568342,Gyro,1,83965578,-13,-24,-31,41.304
1778161396.568345,Gyro,1,83966569,-13,-26,-31,42.497
1778161396.568348,Gyro,1,83967570,-11,-27,-31,42.556
1778161396.568351,Gyro,1,83968571,-11,-24,-30,39.962
1778161396.619417,Accel,2,83602751,-1163,-1565,-692,2068.975
1778161396.619429,Accel,2,83603726,-1166,-1576,-685,2076.670
1778161396.619433,Accel,2,83604750,-1169,-1581,-686,2082.479
1778161396.619437,Accel,2,83605761,-1164,-1581,-699,2084.000
1778161396.619440,Accel,2,83606750,-1158,-1575,-714,2081.198
1778161396.619443,Accel,2,83607751,-1159,-1564,-722,2076.213
1778161396.619447,Accel,2,83608754,-1157,-1564,-715,2072.672
1778161396.619489,Accel,2,83609755,-1150,-1568,-716,2072.144
1778161396.619493,Accel,2,83610751,-1150,-1564,-706,2065.680
1778161396.619496,Accel,2,83611751,-1153,-1564,-700,2065.310
1778161396.619608,Gyro,1,83969577,-12,-22,-31,39.862
1778161396.619611,Gyro,1,83970574,-14,-23,-33,42.591
1778161396.619614,Gyro,1,83971570,-15,-26,-33,44.609
1778161396.619617,Gyro,1,83972571,-13,-27,-32,43.841
1778161396.619620,Gyro,1,83973571,-11,-25,-32,42.071
1778161396.619623,Gyro,1,83974577,-11,-22,-33,41.158
1778161396.619626,Gyro,1,83975571,-11,-22,-34,41.964
1778161396.619629,Gyro,1,83976577,-11,-24,-33,42.261
1778161396.619632,Gyro,1,83977571,-11,-24,-33,42.261
1778161396.619635,Gyro,1,83978572,-12,-22,-32,40.645
1778161396.619743,Gyro,1,83979569,-13,-19,-33,40.237
1778161396.619746,Gyro,1,83980583,-14,-21,-36,43.966
1778161396.619748,Gyro,1,83981575,-15,-24,-39,48.187
1778161396.619751,Gyro,1,83982569,-13,-25,-37,46.508
1778161396.619754,Gyro,1,83983570,-11,-24,-36,44.643
1778161396.619757,Gyro,1,83984571,-10,-23,-35,43.058
1778161396.619760,Gyro,1,83985577,-9,-24,-37,45.011
1778161396.619763,Gyro,1,83986573,-10,-25,-38,46.573
1778161396.619766,Gyro,1,83987582,-12,-25,-37,46.239
1778161396.619769,Gyro,1,83988580,-11,-25,-38,46.797
1778161396.619884,Accel,2,83612751,-1141,-1570,-716,2068.680
1778161396.619887,Accel,2,83613726,-1138,-1573,-721,2071.042
1778161396.619890,Accel,2,83614751,-1145,-1572,-700,2066.932
1778161396.619893,Accel,2,83615752,-1150,-1575,-686,2067.298
1778161396.619896,Accel,2,83616753,-1154,-1587,-691,2080.328
1778161396.619900,Accel,2,83617728,-1152,-1586,-697,2080.459
1778161396.619903,Accel,2,83618751,-1152,-1576,-715,2078.967
1778161396.619906,Accel,2,83619750,-1153,-1578,-715,2081.038
1778161396.619908,Accel,2,83620751,-1155,-1589,-704,2086.759
1778161396.619911,Accel,2,83621752,-1157,-1591,-706,2090.064
1778161396.620024,Gyro,1,83989578,-9,-26,-39,47.728
1778161396.620027,Gyro,1,83990573,-10,-27,-39,48.477
1778161396.620030,Gyro,1,83991578,-11,-29,-38,49.051
1778161396.620033,Gyro,1,83992578,-10,-31,-37,49.295
1778161396.620036,Gyro,1,83993572,-9,-31,-38,49.860
1778161396.620039,Gyro,1,83994577,-10,-31,-39,50.813
1778161396.620041,Gyro,1,83995572,-13,-32,-39,52.096
1778161396.620045,Gyro,1,83996577,-14,-30,-41,52.697
1778161396.620048,Gyro,1,83997571,-13,-30,-42,53.226
1778161396.620051,Gyro,1,83998577,-12,-31,-41,52.783
1778161396.620161,Accel,2,83622757,-1155,-1589,-699,2085.077
1778161396.620164,Accel,2,83623750,-1160,-1592,-691,2087.473
1778161396.620167,Accel,2,83624751,-1159,-1591,-696,2087.817
1778161396.620170,Accel,2,83625761,-1149,-1586,-691,2076.795
1778161396.620173,Accel,2,83626750,-1151,-1581,-694,2075.090
1778161396.620176,Accel,2,83627751,-1165,-1577,-697,2080.856
1778161396.620179,Accel,2,83628753,-1166,-1575,-686,2076.241
1778161396.620182,Accel,2,83629728,-1160,-1579,-677,2072.962
1778161396.620185,Accel,2,83630758,-1153,-1576,-690,2071.059
1778161396.620188,Accel,2,83631748,-1142,-1577,-706,2071.118
1778161396.620238,Gyro,1,83989578,-9,-26,-39,47.728
1778161396.620241,Gyro,1,83990573,-10,-27,-39,48.477
1778161396.620244,Gyro,1,83991578,-11,-29,-38,49.051
1778161396.620247,Gyro,1,83992578,-10,-31,-37,49.295
1778161396.620318,Gyro,1,83993572,-9,-31,-38,49.860
1778161396.620321,Gyro,1,83994577,-10,-31,-39,50.813
1778161396.620324,Gyro,1,83995572,-13,-32,-39,52.096
1778161396.620327,Gyro,1,83996577,-14,-30,-41,52.697
1778161396.620329,Gyro,1,83997571,-13,-30,-42,53.226
1778161396.620333,Gyro,1,83998577,-12,-31,-41,52.783
1778161396.620445,Gyro,1,83999569,-13,-33,-39,52.716
1778161396.620448,Gyro,1,84000571,-13,-35,-37,52.564
1778161396.620451,Gyro,1,84001577,-10,-36,-38,53.292
1778161396.620454,Gyro,1,84002571,-9,-36,-40,54.562
1778161396.620456,Gyro,1,84003572,-10,-37,-45,59.110
1778161396.620459,Gyro,1,84004577,-11,-39,-47,62.056
1778161396.620462,Gyro,1,84005571,-10,-40,-47,62.522
1778161396.620465,Gyro,1,84006577,-9,-41,-46,62.274
1778161396.620468,Gyro,1,84007571,-9,-43,-44,62.177
1778161396.620471,Gyro,1,84008577,-11,-44,-45,63.891
1778161396.672802,Gyro,1,84009572,-12,-42,-46,63.435
1778161396.672809,Gyro,1,84010577,-10,-40,-46,61.774
1778161396.672812,Gyro,1,84011571,-8,-41,-45,61.400
1778161396.672816,Gyro,1,84012577,-10,-42,-44,61.644
1778161396.672819,Gyro,1,84013570,-12,-43,-44,62.682
1778161396.672822,Gyro,1,84014578,-13,-44,-43,62.881
1778161396.672825,Gyro,1,84015576,-12,-46,-45,65.460
1778161396.672828,Gyro,1,84016575,-10,-46,-47,66.521
1778161396.672832,Gyro,1,84017576,-11,-46,-48,67.387
1778161396.672834,Gyro,1,84018570,-14,-46,-49,68.651
1778161396.672955,Accel,2,83632752,-1121,-1600,-699,2074.908
1778161396.672958,Accel,2,83633727,-1101,-1626,-696,2083.385
1778161396.672962,Accel,2,83634753,-1093,-1641,-709,2095.283
1778161396.672965,Accel,2,83635728,-1084,-1652,-712,2100.263
1778161396.672968,Accel,2,83636750,-1092,-1651,-695,2097.925
1778161396.672971,Accel,2,83637751,-1103,-1647,-680,2095.619
1778161396.672974,Accel,2,83638752,-1108,-1636,-686,2091.592
1778161396.672978,Accel,2,83639753,-1110,-1617,-690,2079.156
1778161396.672980,Accel,2,83640728,-1107,-1596,-700,2064.622
1778161396.672984,Accel,2,83641750,-1117,-1579,-708,2059.659
1778161396.673105,Gyro,1,84019570,-14,-45,-47,66.558
1778161396.673108,Gyro,1,84020577,-11,-46,-45,65.284
1778161396.673111,Gyro,1,84021571,-11,-46,-45,65.284
1778161396.673114,Gyro,1,84022577,-12,-45,-47,66.166
1778161396.673117,Gyro,1,84023571,-13,-45,-47,66.355
1778161396.673120,Gyro,1,84024572,-12,-47,-45,66.166
1778161396.673123,Gyro,1,84025572,-12,-47,-45,66.166
1778161396.673125,Gyro,1,84026577,-11,-45,-45,64.583
1778161396.673128,Gyro,1,84027571,-10,-44,-45,63.726
1778161396.673131,Gyro,1,84028572,-10,-45,-45,64.420
1778161396.673253,Accel,2,83642750,-1136,-1567,-713,2062.609
1778161396.673256,Accel,2,83643751,-1147,-1553,-713,2058.103
1778161396.673259,Accel,2,83644752,-1152,-1551,-705,2056.631
1778161396.673262,Accel,2,83645753,-1150,-1552,-708,2057.296
1778161396.673265,Accel,2,83646728,-1153,-1552,-698,2055.558
1778161396.673268,Accel,2,83647750,-1154,-1561,-688,2059.558
1778161396.673271,Accel,2,83648751,-1153,-1574,-677,2065.239
1778161396.673274,Accel,2,83649752,-1144,-1588,-671,2068.990
1778161396.673277,Accel,2,83650758,-1132,-1603,-674,2074.924
1778161396.673280,Accel,2,83651728,-1124,-1609,-674,2075.219
1778161396.673399,Gyro,1,84029575,-10,-48,-45,66.551
1778161396.673402,Gyro,1,84030569,-11,-47,-45,65.992
1778161396.673405,Gyro,1,84031581,-13,-44,-47,65.681
1778161396.673408,Gyro,1,84032573,-12,-43,-49,66.287
1778161396.673411,Gyro,1,84033570,-12,-41,-48,64.257
1778161396.673414,Gyro,1,84034571,-14,-39,-44,60.440
1778161396.673417,Gyro,1,84035570,-13,-40,-43,60.150
1778161396.673419,Gyro,1,84036573,-11,-41,-44,61.139
1778161396.673422,Gyro,1,84037572,-11,-41,-44,61.139
1778161396.673425,Gyro,1,84038569,-13,-39,-44,60.216
1778161396.673489,Accel,2,83652752,-1117,-1602,-684,2069.287
1778161396.673492,Accel,2,83653763,-1124,-1597,-687,2070.206
1778161396.673495,Accel,2,83654750,-1129,-1600,-687,2075.237
1778161396.673499,Accel,2,83655750,-1122,-1595,-701,2072.272
1778161396.673503,Accel,2,83656727,-1119,-1590,-711,2070.213
1778161396.673567,Accel,2,83657754,-1120,-1588,-714,2070.251
1778161396.673570,Accel,2,83658751,-1122,-1584,-710,2066.891
1778161396.673573,Accel,2,83659752,-1130,-1580,-704,2066.136
1778161396.673576,Accel,2,83660758,-1143,-1581,-706,2074.716
1778161396.673579,Accel,2,83661762,-1145,-1583,-709,2078.364
1778161396.673693,Gyro,1,84039573,-15,-37,-45,60.158
1778161396.673696,Gyro,1,84040569,-15,-37,-44,59.414
1778161396.673699,Gyro,1,84041569,-15,-37,-44,59.414
1778161396.673702,Gyro,1,84042568,-15,-36,-45,59.548
1778161396.673705,Gyro,1,84043579,-17,-34,-46,59.674
1778161396.673707,Gyro,1,84044569,-19,-34,-46,60.274
1778161396.673710,Gyro,1,84045570,-19,-33,-45,58.949
1778161396.673713,Gyro,1,84046567,-17,-31,-44,56.445
1778161396.673716,Gyro,1,84047575,-17,-30,-43,55.118
1778161396.673719,Gyro,1,84048570,-18,-31,-42,55.218
1778161396.673839,Accel,2,83662759,-1135,-1571,-707,2063.035
1778161396.673877,Accel,2,83663752,-1136,-1570,-688,2056.390
1778161396.673881,Accel,2,83664727,-1140,-1579,-683,2063.814
1778161396.673884,Accel,2,83665751,-1141,-1579,-688,2066.027
1778161396.673887,Accel,2,83666728,-1142,-1580,-689,2067.676
1778161396.673890,Accel,2,83667728,-1139,-1582,-700,2071.242
1778161396.673894,Accel,2,83668728,-1142,-1583,-708,2076.371
1778161396.673897,Accel,2,83669751,-1142,-1579,-706,2072.641
1778161396.673900,Accel,2,83670763,-1141,-1576,-710,2071.173
1778161396.673903,Accel,2,83671748,-1139,-1575,-728,2075.555
1778161396.674030,Gyro,1,84049577,-16,-31,-43,55.371
1778161396.674033,Gyro,1,84050582,-15,-28,-45,55.082
1778161396.674036,Gyro,1,84051569,-16,-25,-45,53.907
1778161396.674039,Gyro,1,84052569,-17,-25,-45,54.213
1778161396.674042,Gyro,1,84053571,-18,-25,-47,56.196
1778161396.674045,Gyro,1,84054572,-20,-22,-49,57.315
1778161396.674048,Gyro,1,84055578,-21,-21,-49,57.297
1778161396.674051,Gyro,1,84056572,-20,-21,-47,55.227
1778161396.674054,Gyro,1,84057577,-18,-21,-45,52.820
1778161396.674056,Gyro,1,84058571,-17,-21,-45,52.488
1778161396.726664,Gyro,1,84059577,-18,-21,-47,54.534
1778161396.726671,Gyro,1,84060571,-20,-20,-47,54.854
1778161396.726674,Gyro,1,84061577,-20,-17,-48,54.708
1778161396.726677,Gyro,1,84062571,-18,-15,-47,52.517
1778161396.726750,Gyro,1,84063572,-19,-14,-47,52.593
1778161396.726753,Gyro,1,84064578,-20,-13,-46,51.817
1778161396.726756,Gyro,1,84065577,-20,-14,-46,52.077
1778161396.726759,Gyro,1,84066572,-20,-15,-46,52.355
1778161396.726762,Gyro,1,84067584,-20,-16,-45,51.778
1778161396.726765,Gyro,1,84068572,-20,-16,-45,51.778
1778161396.726879,Gyro,1,84069569,-21,-16,-45,52.173
1778161396.726882,Gyro,1,84070570,-21,-15,-45,51.875
1778161396.726884,Gyro,1,84071568,-20,-14,-46,52.077
1778161396.726887,Gyro,1,84072570,-18,-14,-45,50.448
1778161396.726890,Gyro,1,84073569,-18,-13,-44,49.285
1778161396.726893,Gyro,1,84074570,-21,-14,-42,49.000
1778161396.726896,Gyro,1,84075571,-22,-12,-43,49.769
1778161396.726899,Gyro,1,84076577,-20,-13,-45,50.931
1778161396.726902,Gyro,1,84077574,-18,-14,-47,52.240
1778161396.726905,Gyro,1,84078575,-17,-15,-48,53.085
1778161396.727022,Accel,2,83672752,-1132,-1572,-722,2067.339
1778161396.727025,Accel,2,83673753,-1137,-1574,-710,2067.449
1778161396.727029,Accel,2,83674728,-1143,-1577,-718,2075.789
1778161396.727032,Accel,2,83675758,-1146,-1572,-719,2073.996
1778161396.727035,Accel,2,83676750,-1145,-1573,-714,2072.474
1778161396.727038,Accel,2,83677751,-1135,-1576,-725,2073.072
1778161396.727041,Accel,2,83678752,-1131,-1572,-729,2069.248
1778161396.727043,Accel,2,83679727,-1126,-1574,-717,2063.841
1778161396.727046,Accel,2,83680753,-1127,-1580,-715,2068.273
1778161396.727049,Accel,2,83681728,-1135,-1589,-722,2081.929
1778161396.727088,Gyro,1,84079569,-18,-15,-48,53.413
1778161396.727091,Gyro,1,84080584,-19,-13,-48,53.235
1778161396.727094,Gyro,1,84081572,-18,-10,-49,53.151
1778161396.727177,Gyro,1,84082570,-18,-9,-50,53.898
1778161396.727180,Gyro,1,84083570,-18,-9,-50,53.898
1778161396.727183,Gyro,1,84084580,-19,-10,-49,53.498
1778161396.727186,Gyro,1,84085576,-19,-13,-50,55.045
1778161396.727188,Gyro,1,84086569,-21,-15,-50,56.267
1778161396.727191,Gyro,1,84087578,-21,-14,-50,56.009
1778161396.727194,Gyro,1,84088578,-20,-12,-51,56.080
1778161396.727309,Accel,2,83682751,-1132,-1593,-724,2084.046
1778161396.727312,Accel,2,83683751,-1125,-1586,-728,2076.296
1778161396.727315,Accel,2,83684752,-1123,-1578,-733,2070.870
1778161396.727318,Accel,2,83685727,-1125,-1581,-724,2071.077
1778161396.727321,Accel,2,83686752,-1128,-1586,-722,2075.829
1778161396.727324,Accel,2,83687727,-1127,-1581,-722,2071.467
1778161396.727327,Accel,2,83688753,-1129,-1580,-718,2070.402
1778161396.727330,Accel,2,83689728,-1135,-1580,-721,2074.721
1778161396.727332,Accel,2,83690757,-1132,-1575,-719,2068.577
1778161396.727336,Accel,2,83691750,-1133,-1576,-718,2069.538
1778161396.727430,Accel,2,83692751,-1134,-1579,-710,2069.613
1778161396.727433,Accel,2,83693756,-1125,-1585,-693,2063.516
1778161396.727436,Accel,2,83694728,-1116,-1588,-702,2063.978
1778161396.727439,Accel,2,83695750,-1117,-1581,-723,2066.393
1778161396.727442,Accel,2,83696751,-1135,-1592,-717,2082.493
1778161396.727444,Accel,2,83697752,-1125,-1594,-702,2073.467
1778161396.727448,Accel,2,83698727,-1127,-1591,-702,2072.249
1778161396.727450,Accel,2,83699753,-1122,-1584,-705,2065.179
1778161396.727480,Accel,2,83700728,-1105,-1572,-722,2052.679
1778161396.727483,Accel,2,83701750,-1118,-1583,-738,2073.754
1778161396.727594,Gyro,1,84089569,-18,-12,-53,57.245
1778161396.727597,Gyro,1,84090570,-19,-14,-53,58.017
1778161396.727600,Gyro,1,84091570,-18,-18,-51,57.000
1778161396.727603,Gyro,1,84092569,-18,-21,-50,57.140
1778161396.727606,Gyro,1,84093583,-19,-23,-50,58.224
1778161396.727609,Gyro,1,84094571,-18,-24,-51,59.169
1778161396.727612,Gyro,1,84095576,-16,-24,-53,60.341
1778161396.727614,Gyro,1,84096569,-16,-24,-54,61.221
1778161396.727617,Gyro,1,84097570,-16,-23,-54,60.836
1778161396.727620,Gyro,1,84098576,-17,-23,-53,60.225
1778161396.727730,Accel,2,83702750,-1128,-1594,-720,2081.254
1778161396.727733,Accel,2,83703751,-1133,-1595,-704,2079.262
1778161396.727736,Accel,2,83704752,-1126,-1587,-706,2069.995
1778161396.727739,Accel,2,83705727,-1130,-1598,-708,2081.290
1778161396.727742,Accel,2,83706753,-1134,-1590,-712,2078.702
1778161396.727745,Accel,2,83707728,-1128,-1571,-724,2065.091
1778161396.727748,Accel,2,83708765,-1132,-1576,-706,2064.857
1778161396.727751,Accel,2,83709749,-1132,-1579,-687,2060.736
1778161396.727754,Accel,2,83710752,-1123,-1573,-687,2051.201
1778161396.727757,Accel,2,83711727,-1121,-1582,-694,2059.369
